"Datetime","Discharge (Ml/Day) Mean","QC","Discharge (Ml/Day) Minimum","QC","Discharge (Ml/Day) Maximum","QC"
14/08/1967 00:00:00,     201.042,      1,     184.705,      1,     221.652,      1
15/08/1967 00:00:00,     176.065,      1,     164.017,      1,     184.705,      1
16/08/1967 00:00:00,     161.243,      1,     150.252,      1,     164.017,      1
17/08/1967 00:00:00,     146.395,      1,     135.610,      1,     150.252,      1
18/08/1967 00:00:00,     130.913,      1,     127.466,      1,     135.610,      1
19/08/1967 00:00:00,     127.350,      1,     126.388,      1,     128.613,      1
20/08/1967 00:00:00,     126.050,      1,     123.505,      1,     128.101,      1
21/08/1967 00:00:00,     192.132,      1,     128.101,      1,     267.743,      1
22/08/1967 00:00:00,     200.613,      1,     168.633,      1,     254.087,      1
23/08/1967 00:00:00,     141.057,      1,     125.569,      1,     168.633,      1
24/08/1967 00:00:00,     163.874,      1,     122.806,      1,     262.687,      1
25/08/1967 00:00:00,     302.304,      1,     260.513,      1,     339.989,      1
26/08/1967 00:00:00,     206.870,      1,     171.522,      1,     260.513,      1
27/08/1967 00:00:00,     155.821,      1,     147.536,      1,     171.522,      1
28/08/1967 00:00:00,     159.278,      1,     147.536,      1,     184.042,      1
29/08/1967 00:00:00,     165.218,      1,     147.984,      1,     184.042,      1
30/08/1967 00:00:00,     128.083,      1,     116.652,      1,     147.984,      1
31/08/1967 00:00:00,     113.004,      1,     111.386,      1,     116.652,      1
01/09/1967 00:00:00,     114.797,      1,     111.386,      1,     116.652,      1
02/09/1967 00:00:00,     121.499,      1,     115.983,      1,     129.361,      1
03/09/1967 00:00:00,     112.169,      1,     110.741,      1,     115.983,      1
04/09/1967 00:00:00,     110.741,      1,     110.741,      1,     110.741,      1
05/09/1967 00:00:00,     107.986,      1,     103.411,      1,     110.741,      1
06/09/1967 00:00:00,    1565.706,      1,     110.192,      1,    4298.438,      1
07/09/1967 00:00:00,    4423.965,      1,    2915.185,      1,    6106.376,      1
08/09/1967 00:00:00,    2182.194,      1,    1751.220,      1,    2915.185,      1
09/09/1967 00:00:00,    1368.557,      1,    1060.245,      1,    1751.220,      1
10/09/1967 00:00:00,     940.353,      1,     817.392,      1,    1060.245,      1
11/09/1967 00:00:00,     751.467,      1,     670.301,      1,     817.392,      1
12/09/1967 00:00:00,     608.042,      1,     565.571,      1,     670.301,      1
13/09/1967 00:00:00,     515.106,      1,     457.664,      1,     565.571,      1
14/09/1967 00:00:00,     436.398,      1,     403.717,      1,     457.664,      1
15/09/1967 00:00:00,     378.602,      1,     374.055,      1,     403.717,      1
16/09/1967 00:00:00,     376.051,      1,     374.055,      1,     401.605,      1
17/09/1967 00:00:00,     455.471,      1,     401.605,      1,     477.744,      1
18/09/1967 00:00:00,     392.598,      1,     360.634,      1,     425.918,      1
19/09/1967 00:00:00,     308.195,      1,     284.058,      1,     360.634,      1
20/09/1967 00:00:00,     302.464,      1,     282.892,      1,     353.945,      1
21/09/1967 00:00:00,     495.238,      1,     353.945,      1,     610.711,      1
22/09/1967 00:00:00,     340.349,      1,     289.599,      1,     439.435,      1
23/09/1967 00:00:00,     277.648,      1,     267.323,      1,     289.599,      1
24/09/1967 00:00:00,     248.396,      1,     238.384,      1,     267.323,      1
25/09/1967 00:00:00,     218.577,      1,     194.202,      1,     238.384,      1
26/09/1967 00:00:00,     194.202,      1,     194.202,      1,     194.202,      1
27/09/1967 00:00:00,     187.515,      1,     184.808,      1,     194.202,      1
28/09/1967 00:00:00,     176.981,      1,     173.047,      1,     187.336,      1
29/09/1967 00:00:00,     173.047,      1,     173.047,      1,     173.047,      1
30/09/1967 00:00:00,     168.909,      1,     163.312,      1,     173.047,      1
01/10/1967 00:00:00,     160.019,      1,     148.177,      1,     163.312,      1
02/10/1967 00:00:00,     149.089,      1,     148.177,      1,     150.092,      1
03/10/1967 00:00:00,     150.092,      1,     150.092,      1,     150.092,      1
04/10/1967 00:00:00,     166.660,      1,     148.177,      1,     206.298,      1
05/10/1967 00:00:00,     347.391,      1,     206.298,      1,     683.845,      1
06/10/1967 00:00:00,     714.920,      1,     536.280,      1,     838.800,      1
07/10/1967 00:00:00,     409.085,      1,     354.961,      1,     536.280,      1
08/10/1967 00:00:00,     322.784,      1,     233.743,      1,     401.391,      1
09/10/1967 00:00:00,     212.106,      1,     200.105,      1,     233.743,      1
10/10/1967 00:00:00,     184.361,      1,     175.034,      1,     200.105,      1
11/10/1967 00:00:00,     167.437,      1,     161.954,      1,     175.034,      1
12/10/1967 00:00:00,     163.670,      1,     161.954,      1,     169.524,      1
13/10/1967 00:00:00,     182.685,      1,     169.524,      1,     197.705,      1
14/10/1967 00:00:00,     187.850,      1,     175.214,      1,     197.705,      1
15/10/1967 00:00:00,     164.443,      1,     160.023,      1,     175.214,      1
16/10/1967 00:00:00,     163.780,      1,     159.932,      1,     170.574,      1
17/10/1967 00:00:00,     165.472,      1,     151.979,      1,     170.927,      1
18/10/1967 00:00:00,     143.125,      1,     139.033,      1,     151.979,      1
19/10/1967 00:00:00,     136.650,      1,     135.157,      1,     139.033,      1
20/10/1967 00:00:00,     136.437,      1,     136.262,      1,     136.818,      1
21/10/1967 00:00:00,     140.029,      1,     136.818,      1,     144.400,      1
22/10/1967 00:00:00,     143.911,      1,     141.559,      1,     144.400,      1
23/10/1967 00:00:00,     135.568,      1,     129.186,      1,     141.559,      1
24/10/1967 00:00:00,     135.337,      1,     129.186,      1,     144.292,      1
25/10/1967 00:00:00,     139.910,      1,     134.924,      1,     145.024,      1
26/10/1967 00:00:00,     128.815,      1,     120.939,      1,     134.924,      1
27/10/1967 00:00:00,     116.953,      1,     114.814,      1,     120.939,      1
28/10/1967 00:00:00,     113.207,      1,     110.874,      1,     114.814,      1
29/10/1967 00:00:00,     106.095,      1,     102.015,      1,     110.874,      1
30/10/1967 00:00:00,     100.207,      1,      98.729,      1,     102.015,      1
31/10/1967 00:00:00,      97.487,      1,      95.719,      1,      98.729,      1
01/11/1967 00:00:00,      93.525,      1,      91.961,      1,      95.719,      1
02/11/1967 00:00:00,      91.961,      1,      91.961,      1,      91.961,      1
03/11/1967 00:00:00,      91.842,      1,      90.862,      1,      91.961,      1
04/11/1967 00:00:00,      86.441,      1,      84.341,      1,      90.862,      1
05/11/1967 00:00:00,     125.402,      1,      89.170,      1,     148.177,      1
06/11/1967 00:00:00,     120.228,      1,     104.052,      1,     145.794,      1
07/11/1967 00:00:00,      93.637,      1,      86.701,      1,     104.052,      1
08/11/1967 00:00:00,      85.555,      1,      84.341,      1,      86.701,      1
09/11/1967 00:00:00,      84.987,      1,      84.341,      1,      88.297,      1
10/11/1967 00:00:00,      91.768,      1,      88.297,      1,     100.063,      1
11/11/1967 00:00:00,      92.775,      1,      85.910,      1,     100.472,      1
12/11/1967 00:00:00,      81.034,      1,      75.147,      1,      85.910,      1
13/11/1967 00:00:00,      73.250,      1,      70.117,      1,      75.147,      1
14/11/1967 00:00:00,      69.521,      1,      68.164,      1,      70.117,      1
15/11/1967 00:00:00,      64.918,      1,      63.014,      1,      68.164,      1
16/11/1967 00:00:00,      62.169,      1,      61.720,      1,      63.014,      1
17/11/1967 00:00:00,      64.863,      1,      61.720,      1,      66.331,      1
18/11/1967 00:00:00,      71.272,      1,      66.331,      1,      74.414,      1
19/11/1967 00:00:00,      72.602,      1,      72.602,      1,      72.602,      1
20/11/1967 00:00:00,      85.972,      1,      71.886,      1,     156.398,      1
21/11/1967 00:00:00,     129.850,      1,     118.819,      1,     158.594,      1
22/11/1967 00:00:00,     101.385,      1,      90.565,      1,     118.819,      1
23/11/1967 00:00:00,      81.243,      1,      70.303,      1,      90.565,      1
24/11/1967 00:00:00,      64.971,      1,      61.393,      1,      70.303,      1
25/11/1967 00:00:00,      57.167,      1,      54.103,      1,      61.393,      1
26/11/1967 00:00:00,      54.722,      1,      54.003,      1,      57.932,      1
27/11/1967 00:00:00,      60.267,      1,      57.932,      1,      62.446,      1
28/11/1967 00:00:00,      63.488,      1,      62.042,      1,      64.990,      1
29/11/1967 00:00:00,      61.101,      1,      58.866,      1,      62.042,      1
30/11/1967 00:00:00,      55.919,      1,      52.253,      1,      58.866,      1
01/12/1967 00:00:00,      50.956,      1,      49.425,      1,      52.253,      1
02/12/1967 00:00:00,      48.669,      1,      48.585,      1,      49.425,      1
03/12/1967 00:00:00,      48.585,      1,      48.585,      1,      48.585,      1
04/12/1967 00:00:00,      48.843,      1,      48.585,      1,      49.575,      1
05/12/1967 00:00:00,      49.966,      1,      49.575,      1,      50.941,      1
06/12/1967 00:00:00,      53.507,      1,      50.941,      1,      54.595,      1
07/12/1967 00:00:00,      52.507,      1,      51.104,      1,      52.832,      1
08/12/1967 00:00:00,      49.424,      1,      48.417,      1,      51.104,      1
09/12/1967 00:00:00,      46.254,      1,      43.097,      1,      48.417,      1
10/12/1967 00:00:00,      42.920,      1,      42.273,      1,      43.097,      1
11/12/1967 00:00:00,      41.749,      1,      40.613,      1,      42.273,      1
12/12/1967 00:00:00,      38.853,      1,      36.620,      1,      40.613,      1
13/12/1967 00:00:00,      34.304,      1,      32.777,      1,      36.620,      1
14/12/1967 00:00:00,      31.032,      1,      28.652,      1,      32.777,      1
15/12/1967 00:00:00,      28.855,      1,      28.652,      1,      29.068,      1
16/12/1967 00:00:00,      29.743,      1,      29.068,      1,      30.340,      1
17/12/1967 00:00:00,      31.027,      1,      30.340,      1,      31.431,      1
18/12/1967 00:00:00,      29.791,      1,      29.277,      1,      30.340,      1
19/12/1967 00:00:00,      27.924,      1,      26.367,      1,      29.277,      1
20/12/1967 00:00:00,      25.632,      1,      24.244,      1,      26.367,      1
21/12/1967 00:00:00,      23.721,      1,      23.670,      1,      24.244,      1
22/12/1967 00:00:00,      23.755,      1,      23.670,      1,      23.806,      1
23/12/1967 00:00:00,      23.587,      1,      22.732,      1,      23.806,      1
24/12/1967 00:00:00,      22.920,      1,      22.732,      1,      22.998,      1
25/12/1967 00:00:00,      23.745,      1,      22.998,      1,      23.942,      1
26/12/1967 00:00:00,      23.604,      1,      23.400,      1,      23.942,      1
27/12/1967 00:00:00,      23.458,      1,      23.265,      1,      23.670,      1
28/12/1967 00:00:00,      23.288,      1,      22.600,      1,      23.535,      1
29/12/1967 00:00:00,      22.769,      1,      22.468,      1,      23.265,      1
30/12/1967 00:00:00,      23.127,      1,      22.468,      1,      23.670,      1
31/12/1967 00:00:00,      24.274,      1,      23.670,      1,      25.274,      1
01/01/1968 00:00:00,      22.312,      1,      20.805,      1,      23.692,      1
02/01/1968 00:00:00,      21.523,      1,      21.053,      1,      22.077,      1
03/01/1968 00:00:00,      19.760,      1,      18.539,      1,      21.088,      1
04/01/1968 00:00:00,      18.539,      1,      18.539,      1,      18.539,      1
05/01/1968 00:00:00,      20.625,      1,      18.539,      1,      26.896,      1
06/01/1968 00:00:00,      38.131,      1,      26.896,      1,      53.298,      1
07/01/1968 00:00:00,      57.192,      1,      53.298,      1,      59.494,      1
08/01/1968 00:00:00,      59.609,      1,      57.315,      1,      61.720,      1
09/01/1968 00:00:00,      50.911,      1,      46.217,      1,      59.180,      1
10/01/1968 00:00:00,      41.415,      1,      36.243,      1,      46.217,      1
11/01/1968 00:00:00,      31.910,      1,      28.262,      1,      36.243,      1
12/01/1968 00:00:00,      40.033,      1,      28.262,      1,      50.543,      1
13/01/1968 00:00:00,      43.013,      1,      40.755,      1,      46.848,      1
14/01/1968 00:00:00,      34.405,      1,      30.890,      1,      40.755,      1
15/01/1968 00:00:00,      30.978,      1,      28.918,      1,      31.875,      1
16/01/1968 00:00:00,      25.944,      1,      24.739,      1,      28.918,      1
17/01/1968 00:00:00,      23.168,      1,      21.730,      1,      24.739,      1
18/01/1968 00:00:00,      20.655,      1,      20.230,      1,      21.730,      1
19/01/1968 00:00:00,      19.737,      1,      19.415,      1,      20.230,      1
